id,academy_id,name,dob,gender,photo_url,interschool_consent,center_id,email,link_code,phone
f953d0e9-c8a6-43d8-8ca0-5c5930ad4140,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 125 mrg0wcls,,,,f,,,WHSL-ADFDB7,
b9d35c0b-1be7-4253-ad40-15514a5cd39f,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 126 mrg0wcls,,,,f,,,WHSL-BF712C,
3eb51c1b-aa27-4d72-bde4-f49c2eb6fe5f,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 127 mrg0wcls,,,,f,,,WHSL-BE67D2,
b101fa00-385e-4d67-8db8-d2b791160e29,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 128 mrg0wcls,,,,f,,,WHSL-C1E457,
960bb4d8-91ae-4d0d-84e5-35e475400074,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 129 mrg0wcls,,,,f,,,WHSL-115C6F,
f0444bce-9886-4957-ab73-3da8b0fbbdac,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 130 mrg0wcls,,,,f,,,WHSL-56A63E,
24b37b20-1985-46b3-bb87-2225fc4fd527,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 131 mrg0wcls,,,,f,,,WHSL-88113A,
184eac3f-fc49-4f4f-afe6-e81152308a0e,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 132 mrg0wcls,,,,f,,,WHSL-9E5EA0,
1b5ea72b-5e1b-47bb-a25e-7cbddfe36aa5,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 101 mrg0wcls,,,,t,,,WHSL-F243A6,
607eb74d-fd98-4e6e-bfd8-9524cc5904c1,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 133 mrg0wcls,,,,f,,,WHSL-91E275,
a869fb11-3d87-422d-b57b-c312b4e98e0c,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 134 mrg0wcls,,,,f,,,WHSL-F979E9,
be121a9f-cb36-485a-a422-7246d78c9bb2,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 135 mrg0wcls,,,,f,,,WHSL-059181,
6bc646ec-f22e-4a6a-b50c-49765d6cdf6a,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 136 mrg0wcls,,,,f,,,WHSL-2EB0B5,
d21df8bb-9b6d-4687-bdb7-2528d1302fd6,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 137 mrg0wcls,,,,f,,,WHSL-727AE7,
f6758bf8-2391-47a9-8cb7-d3d047113344,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 138 mrg0wcls,,,,f,,,WHSL-E455A5,
72040ef4-4d7e-4cb3-a3c7-5f50b58c1b0e,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 139 mrg0wcls,,,,f,,,WHSL-14A65D,
7e608058-e668-46e8-9fec-0d53fa5af57e,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 140 mrg0wcls,,,,f,,,WHSL-C90192,
74ebd133-393a-443a-8f51-9863286235d5,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 141 mrg0wcls,,,,f,,,WHSL-6E5D4C,
b5b16840-ea95-4c88-9326-c50f01874978,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 142 mrg0wcls,,,,f,,,WHSL-5DE1AB,
7aa7ed94-e683-4906-bb41-ba89b8bdef36,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 143 mrg0wcls,,,,f,,,WHSL-503134,
7780ef4c-9bf9-405e-a1a9-d7862d9fcb3f,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 144 mrg0wcls,,,,f,,,WHSL-269CAB,
8d0fc1df-882b-4e95-90e7-b6662404a18a,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 145 mrg0wcls,,,,f,,,WHSL-78EC10,
509b4c20-5cda-45ea-8a23-149aa764abeb,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 146 mrg0wcls,,,,f,,,WHSL-2229D0,
a60ece58-4811-441f-b54b-29b39706c334,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 147 mrg0wcls,,,,f,,,WHSL-D6AC53,
71d636ac-dbb2-4b58-9ba1-60306f635cf4,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 148 mrg0wcls,,,,f,,,WHSL-686A82,
f223bbf5-f09a-46af-a365-d6450f1ac610,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 149 mrg0wcls,,,,f,,,WHSL-E26FFD,
2987d4ff-12c6-4a8c-9c59-d423795fe76b,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 150 mrg0wcls,,,,f,,,WHSL-032BA4,
b40adbbc-c7fc-4f4e-a2b8-5cee0e6a1e2a,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 151 mrg0wcls,,,,f,,,WHSL-BFDEA7,
e043319c-973e-4660-858c-a8d1ef0b0568,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 152 mrg0wcls,,,,f,,,WHSL-187038,
465ca19f-2974-49bd-ac81-1fee04c76402,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 153 mrg0wcls,,,,f,,,WHSL-679537,
da8c0e67-fbba-4c0a-a421-47433213a668,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 154 mrg0wcls,,,,f,,,WHSL-6E34AB,
79b8e4b8-4c9f-48de-9329-7b9cc8482cd4,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 155 mrg0wcls,,,,f,,,WHSL-9A42B5,
077a84ec-55e8-4e56-99f9-263235797481,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 156 mrg0wcls,,,,f,,,WHSL-14961C,
97292d51-c24f-45a7-ae20-6ec38b1d47e5,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 157 mrg0wcls,,,,f,,,WHSL-C43CF4,
77e3ded9-a887-4bdb-bdc0-da47b01f2089,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 158 mrg0wcls,,,,f,,,WHSL-02BCB0,
6a6f61ba-5b39-476d-85b1-3955cf18d0c7,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 159 mrg0wcls,,,,f,,,WHSL-01D96D,
78d20068-0e82-48ad-99f0-0d84067a6dce,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 160 mrg0wcls,,,,f,,,WHSL-C991D3,
d218d5f6-60c2-4384-b752-953ebd158ea0,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 161 mrg0wcls,,,,f,,,WHSL-01D456,
3256533f-7319-4ae3-acea-8493159835e4,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 162 mrg0wcls,,,,f,,,WHSL-69B8FE,
6e377ff8-81d6-4133-b15d-936bc30c6869,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 163 mrg0wcls,,,,f,,,WHSL-1AC07A,
ff2403e8-ab10-4038-971d-72eef62efe26,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 164 mrg0wcls,,,,f,,,WHSL-FD1EFB,
174fd1c5-9a65-4e61-a9f9-6cc3c4e08955,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 165 mrg0wcls,,,,f,,,WHSL-8F9898,
f09e59bc-11b4-48bf-a395-0214ba2b49a4,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 166 mrg0wcls,,,,f,,,WHSL-B40987,
ede6e105-0ceb-4dff-ac86-cc98b411217a,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 167 mrg0wcls,,,,f,,,WHSL-E4E5CD,
dd78f0a6-0701-4946-b558-48ebb6ce44f4,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 168 mrg0wcls,,,,f,,,WHSL-C5CABD,
e3e45447-8ef1-4701-b9d5-e16f2c4c9462,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 169 mrg0wcls,,,,f,,,WHSL-ED2ED8,
6b9aef2e-072c-42a3-9107-c6b21ee07851,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 170 mrg0wcls,,,,f,,,WHSL-637410,
c78f2251-7032-4c61-a379-dd8afa436031,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 171 mrg0wcls,,,,f,,,WHSL-F9BADD,
c4966a99-d1f1-44be-be83-6ae6fee00d46,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 172 mrg0wcls,,,,f,,,WHSL-554B4E,
9276a3c7-a5c8-49ff-bc74-e37ac5811977,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 173 mrg0wcls,,,,f,,,WHSL-9DDD73,
9c1763e6-9a83-40b2-b044-fc7ff610e1ef,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 174 mrg0wcls,,,,f,,,WHSL-04DF5C,
564880e4-9527-4282-825d-391aad605747,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 175 mrg0wcls,,,,f,,,WHSL-65DD07,
a371afa4-af22-41da-97d5-489535001418,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 176 mrg0wcls,,,,f,,,WHSL-6A38DE,
80690691-ef91-42f3-b515-d4ee68635668,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 177 mrg0wcls,,,,f,,,WHSL-589532,
66ca3d20-d7db-4316-ae28-597656146c6e,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 178 mrg0wcls,,,,f,,,WHSL-C3667E,
56a3b0c0-0f49-48d0-90a4-b384ac941997,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 179 mrg0wcls,,,,f,,,WHSL-DD80A2,
460bc9fb-8d88-4934-8654-6ae0766e3a5e,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 180 mrg0wcls,,,,f,,,WHSL-D11333,
70ce804d-1e65-4132-b54b-f60a4fd7bd82,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 181 mrg0wcls,,,,f,,,WHSL-02B12F,
9174ed32-683a-4dd1-8b41-b5752183e760,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 182 mrg0wcls,,,,f,,,WHSL-557A98,
adbced6c-a404-479a-b008-29173cda3ff5,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 183 mrg0wcls,,,,f,,,WHSL-0C752F,
1172fdb4-17ab-4227-b0c2-f83fc48938bd,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 184 mrg0wcls,,,,f,,,WHSL-20D5DE,
293bf7b3-4b24-481f-b2a5-86cc1450f708,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 185 mrg0wcls,,,,f,,,WHSL-2740FC,
277c8bc2-4fbb-4a25-965d-fd166d1c27fd,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 186 mrg0wcls,,,,f,,,WHSL-5AFA16,
9e5ee0c0-838e-47e4-abce-61434926729f,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 187 mrg0wcls,,,,f,,,WHSL-605816,
7c7acfd0-39e8-4d2d-b808-494469dec207,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 188 mrg0wcls,,,,f,,,WHSL-42E5FD,
ccb94acb-fdc9-4fe3-999b-5620a80c46fa,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 189 mrg0wcls,,,,f,,,WHSL-C758BD,
903e7276-7ebf-4ee6-a2e3-39ad057d12a5,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 190 mrg0wcls,,,,f,,,WHSL-FE2573,
2406fef8-3e58-4d95-82aa-99821338b5a8,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 191 mrg0wcls,,,,f,,,WHSL-620063,
93cae620-be4b-4a1a-b51d-fa9eede3560d,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 192 mrg0wcls,,,,f,,,WHSL-CD3206,
b2250fda-1592-41a1-b789-b60234a405dd,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 193 mrg0wcls,,,,f,,,WHSL-931481,
29755a61-e41b-44c4-a516-62fd9351d139,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 194 mrg0wcls,,,,f,,,WHSL-1D8F30,
0e59aa96-9855-466e-a4e7-fc04e1ff589e,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 195 mrg0wcls,,,,f,,,WHSL-C1029C,
42a5e7eb-1c16-482a-ab81-899f5a1c2eb0,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 196 mrg0wcls,,,,f,,,WHSL-49AB11,
2ec26418-1216-4d7a-9397-0524ea391815,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 197 mrg0wcls,,,,f,,,WHSL-CBEA6D,
69cb0324-c79a-4506-b5f7-ade0fc9ecb54,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 198 mrg0wcls,,,,f,,,WHSL-BDA122,
331e9944-3128-425c-9261-a8c88976a9e7,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 199 mrg0wcls,,,,f,,,WHSL-EE9B28,
577eac80-42d0-4e3f-b110-f188564c4d2a,a4a2e357-78c8-4ac3-afb3-beb09fb7ce00,North Student 1 mrg0wcls,,,,t,,,WHSL-FC0FB2,
74c9af7d-e0ad-4ca7-9305-efe2727ef6e1,a4a2e357-78c8-4ac3-afb3-beb09fb7ce00,North Student 100 mrg0wcls,,,,t,,,WHSL-C153E8,
cad6b836-f80f-4856-8687-3502d916bb22,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 1 mrg0wcls,,,,t,,,WHSL-6245BF,
fe9ccf93-4c7f-468f-b06e-bf4cd1bf8368,f38bd662-eb76-4f72-9a26-14dec18e2710,South Student 100 mrg0wcls,,,,t,,,WHSL-1587B0,
16713a94-11ac-4511-b17f-590fba805cf6,33e2f340-b022-4192-8529-ac92be698eb0,Cap Student 1 mrg0xhly,,,,f,,,WHSL-9AAEFA,
b11afe46-a8c5-4af1-be77-56f0fcae4b84,33e2f340-b022-4192-8529-ac92be698eb0,Cap Student 2 mrg0xhly,,,,f,,,WHSL-8450BF,
fae40600-2581-4018-8b2c-33fea884b0e7,907d68a2-a097-4d78-9d22-3ccc63e76836,North Student 2 mrgqjzgd,,,,f,,,WHSL-9D4365,
005ca13a-7eb4-45b8-a244-ff54cd52f700,33e2f340-b022-4192-8529-ac92be698eb0,Unenrolled Kid mrg0xhly,,,,f,,,WHSL-A97E72,
36db53f0-a2cd-42c7-9c3c-16f8d03df29c,33e2f340-b022-4192-8529-ac92be698eb0,Linked Kid mrg0xhly,,,,f,,,WHSL-CD497B,
047cc73c-33af-474a-a8ae-2b297c322e49,907d68a2-a097-4d78-9d22-3ccc63e76836,North Student 3 mrgqjzgd,,,,f,,,WHSL-7E44D4,
623e7af1-3553-44c6-906d-03757d8f543f,33e2f340-b022-4192-8529-ac92be698eb0,North Student 2 mrg0xhly,,,,f,,,WHSL-34475C,
869cdfe5-b9bd-484e-8db9-c6b2dc253b6e,33e2f340-b022-4192-8529-ac92be698eb0,North Student 3 mrg0xhly,,,,f,,,WHSL-8E09F1,
644aeada-453b-43e4-bafa-64bbccb8fa53,33e2f340-b022-4192-8529-ac92be698eb0,North Student 4 mrg0xhly,,,,f,,,WHSL-D175D1,
a228d231-93a9-4e04-aaf2-16f8e787efe3,33e2f340-b022-4192-8529-ac92be698eb0,North Student 5 mrg0xhly,,,,f,,,WHSL-BCBD87,
af30c88b-ea9d-4c85-bbd8-cee63d460c68,33e2f340-b022-4192-8529-ac92be698eb0,North Student 6 mrg0xhly,,,,f,,,WHSL-3ACAD1,
3c7afb7a-aefa-4d3c-8e53-7103974f33b6,33e2f340-b022-4192-8529-ac92be698eb0,North Student 7 mrg0xhly,,,,f,,,WHSL-9B2AC0,
7907b8b8-6c3c-47a8-aafa-a0710166f56b,33e2f340-b022-4192-8529-ac92be698eb0,North Student 8 mrg0xhly,,,,f,,,WHSL-012726,
cefe2dc2-918d-4beb-8672-b71b785cf5f6,33e2f340-b022-4192-8529-ac92be698eb0,North Student 9 mrg0xhly,,,,f,,,WHSL-CF8003,
229d3470-ab74-48e1-9652-9106c6930a1b,33e2f340-b022-4192-8529-ac92be698eb0,North Student 11 mrg0xhly,,,,f,,,WHSL-125EED,
53ff3d37-dc6f-4162-9b28-5c87a80a3fb2,33e2f340-b022-4192-8529-ac92be698eb0,North Student 12 mrg0xhly,,,,f,,,WHSL-65DC2F,
ea05fc9a-e06d-4306-aa23-27836e1e04c2,33e2f340-b022-4192-8529-ac92be698eb0,North Student 13 mrg0xhly,,,,f,,,WHSL-FD8FB2,
8e2ccc62-29a9-4929-9896-935e748c8fdf,33e2f340-b022-4192-8529-ac92be698eb0,North Student 14 mrg0xhly,,,,f,,,WHSL-B34DC2,
d563b1f8-a60a-4265-b0dc-2a3c3f13c24a,33e2f340-b022-4192-8529-ac92be698eb0,North Student 15 mrg0xhly,,,,f,,,WHSL-9CDBB3,
36f74dca-0694-4713-8020-f59dcd6ea74b,33e2f340-b022-4192-8529-ac92be698eb0,North Student 16 mrg0xhly,,,,f,,,WHSL-64C394,
2957d73e-abd6-4a88-b1f4-f145ea742657,33e2f340-b022-4192-8529-ac92be698eb0,North Student 17 mrg0xhly,,,,f,,,WHSL-A50831,
a93ee052-3c00-4475-bb14-5fa7c130e0bb,33e2f340-b022-4192-8529-ac92be698eb0,North Student 18 mrg0xhly,,,,f,,,WHSL-B76A5F,
3ed99323-89dd-4302-a1f2-a1ade9803887,33e2f340-b022-4192-8529-ac92be698eb0,North Student 19 mrg0xhly,,,,f,,,WHSL-9C71BC,
52ae24a8-610e-48ee-9f42-02f3d1117f98,33e2f340-b022-4192-8529-ac92be698eb0,North Student 20 mrg0xhly,,,,f,,,WHSL-03212B,
1f063c01-53e3-44a9-8c34-0eed67de73b9,33e2f340-b022-4192-8529-ac92be698eb0,North Student 21 mrg0xhly,,,,f,,,WHSL-176A55,
8eae25a6-d4ee-46d7-88a9-b95ba5abcb53,33e2f340-b022-4192-8529-ac92be698eb0,North Student 22 mrg0xhly,,,,f,,,WHSL-65B89E,
c4cc9df1-b4ff-42dc-9391-4d23b7a59711,33e2f340-b022-4192-8529-ac92be698eb0,North Student 23 mrg0xhly,,,,f,,,WHSL-8284D2,
952f2f0a-4b77-4edc-8b3e-8b51014b366b,33e2f340-b022-4192-8529-ac92be698eb0,North Student 24 mrg0xhly,,,,f,,,WHSL-6FA875,
a126a0de-dd29-45f2-af72-a7ddbb437a8e,33e2f340-b022-4192-8529-ac92be698eb0,North Student 25 mrg0xhly,,,,f,,,WHSL-3C2098,
2cc88eaf-cc1e-4a29-b5ea-0a5a80d096ba,33e2f340-b022-4192-8529-ac92be698eb0,North Student 26 mrg0xhly,,,,f,,,WHSL-30C101,
6b7cf3c8-ce3e-4278-aade-b1e78f780d06,33e2f340-b022-4192-8529-ac92be698eb0,North Student 27 mrg0xhly,,,,f,,,WHSL-F4F51A,
df1568f0-893b-49e6-8ad6-0e0e734a57df,33e2f340-b022-4192-8529-ac92be698eb0,North Student 28 mrg0xhly,,,,f,,,WHSL-757675,
9e6fcd55-19c1-4ab6-82cc-7f8ecc74ebfe,33e2f340-b022-4192-8529-ac92be698eb0,North Student 29 mrg0xhly,,,,f,,,WHSL-CFCB10,
f8b38e44-9ea5-4678-bab8-12960cc27b87,33e2f340-b022-4192-8529-ac92be698eb0,North Student 10 mrg0xhly,,,,t,,,WHSL-321469,
87a7b995-89c1-488b-8c59-a5d3bd9f29b1,33e2f340-b022-4192-8529-ac92be698eb0,North Student 30 mrg0xhly,,,,f,,,WHSL-B8B995,
3199e00a-4f07-46e7-a6e7-39dbb5795926,33e2f340-b022-4192-8529-ac92be698eb0,North Student 31 mrg0xhly,,,,f,,,WHSL-5819DA,
d881f4f6-75ae-4582-8e3d-cdae2be9e87a,33e2f340-b022-4192-8529-ac92be698eb0,North Student 32 mrg0xhly,,,,f,,,WHSL-28E865,
13a39ac8-85bc-4e90-b1f3-e182446f036d,33e2f340-b022-4192-8529-ac92be698eb0,North Student 33 mrg0xhly,,,,f,,,WHSL-581357,
62868466-e398-4a49-a803-4db6cceed19d,33e2f340-b022-4192-8529-ac92be698eb0,North Student 34 mrg0xhly,,,,f,,,WHSL-F635B4,
fa7443c5-6aa9-4dac-8222-a2ee744e1e86,33e2f340-b022-4192-8529-ac92be698eb0,North Student 35 mrg0xhly,,,,f,,,WHSL-042124,
12d58aa3-311d-4c68-bd49-5a62a49a6e49,33e2f340-b022-4192-8529-ac92be698eb0,North Student 36 mrg0xhly,,,,f,,,WHSL-A0C01C,
e5921d0a-f601-446d-930e-b9b74db47781,33e2f340-b022-4192-8529-ac92be698eb0,North Student 37 mrg0xhly,,,,f,,,WHSL-F5B142,
12077169-efec-4a99-bafe-596ba61a547f,33e2f340-b022-4192-8529-ac92be698eb0,North Student 38 mrg0xhly,,,,f,,,WHSL-C66D5B,
d0a9bfcf-f5ab-488a-9658-0ad24f457b67,33e2f340-b022-4192-8529-ac92be698eb0,North Student 39 mrg0xhly,,,,f,,,WHSL-7AB5F8,
519cea75-2bd7-4d43-8ab7-588553d2dff1,33e2f340-b022-4192-8529-ac92be698eb0,North Student 40 mrg0xhly,,,,f,,,WHSL-4DFB68,
651aac30-2db4-450f-9efc-7eeee6d058a1,33e2f340-b022-4192-8529-ac92be698eb0,North Student 41 mrg0xhly,,,,f,,,WHSL-8AD50D,
1237eca0-3207-4302-b878-07fcbe8e18be,33e2f340-b022-4192-8529-ac92be698eb0,North Student 42 mrg0xhly,,,,f,,,WHSL-CE4769,
bf18e3d2-7cb0-4ad3-92c1-8bbf8bdf4498,33e2f340-b022-4192-8529-ac92be698eb0,North Student 43 mrg0xhly,,,,f,,,WHSL-351F5C,
d385741e-282d-495b-8de6-43c6c8879a6e,33e2f340-b022-4192-8529-ac92be698eb0,North Student 44 mrg0xhly,,,,f,,,WHSL-822EEB,
0190bcff-5778-4ef3-9e5e-d6bdb55140ae,33e2f340-b022-4192-8529-ac92be698eb0,North Student 45 mrg0xhly,,,,f,,,WHSL-69633C,
9f3ba2de-3f94-46c1-9b83-cf44120e88d2,33e2f340-b022-4192-8529-ac92be698eb0,North Student 46 mrg0xhly,,,,f,,,WHSL-8110E3,
45a45f45-f348-43b1-91c5-500b73b9f503,33e2f340-b022-4192-8529-ac92be698eb0,North Student 47 mrg0xhly,,,,f,,,WHSL-A678AD,
f7806086-852e-410a-a70a-b9a2c3318871,33e2f340-b022-4192-8529-ac92be698eb0,North Student 48 mrg0xhly,,,,f,,,WHSL-757144,
d18fda50-278d-45ba-ac9d-1741e48e2cac,33e2f340-b022-4192-8529-ac92be698eb0,North Student 49 mrg0xhly,,,,f,,,WHSL-7A83C7,
e3c2e110-ad1d-4fa4-8520-03b9619a7afd,33e2f340-b022-4192-8529-ac92be698eb0,North Student 50 mrg0xhly,,,,f,,,WHSL-44F657,
f1271ef6-4a98-4b02-b109-cc4cea78b999,33e2f340-b022-4192-8529-ac92be698eb0,North Student 51 mrg0xhly,,,,f,,,WHSL-B11D6F,
a56886c3-443d-410b-aad8-9323d102d07c,33e2f340-b022-4192-8529-ac92be698eb0,North Student 52 mrg0xhly,,,,f,,,WHSL-1BD676,
1b3ae27c-1cbe-4626-a101-4b3d655f7f09,33e2f340-b022-4192-8529-ac92be698eb0,North Student 53 mrg0xhly,,,,f,,,WHSL-7DBFE4,
9e263519-a218-47f9-8e72-fcab270b6074,33e2f340-b022-4192-8529-ac92be698eb0,North Student 54 mrg0xhly,,,,f,,,WHSL-2C5C03,
790c4d19-11d3-4910-9aaf-79337375e10a,33e2f340-b022-4192-8529-ac92be698eb0,North Student 55 mrg0xhly,,,,f,,,WHSL-76341B,
7e57e454-429c-4de0-af83-32358c7d13fe,33e2f340-b022-4192-8529-ac92be698eb0,North Student 56 mrg0xhly,,,,f,,,WHSL-CDF237,
7c36644a-0be4-41c9-952c-d5e8afa63fdd,33e2f340-b022-4192-8529-ac92be698eb0,North Student 57 mrg0xhly,,,,f,,,WHSL-72B9DB,
830de79e-62c5-4dc5-b6fa-1aa995c5d8f3,33e2f340-b022-4192-8529-ac92be698eb0,North Student 58 mrg0xhly,,,,f,,,WHSL-FA1FBE,
bfd0cfb4-7980-4d45-82d8-d7dcc9d5497e,33e2f340-b022-4192-8529-ac92be698eb0,North Student 59 mrg0xhly,,,,f,,,WHSL-E6ED46,
b6cae735-91a1-4365-ad8f-8ec8d6da2699,33e2f340-b022-4192-8529-ac92be698eb0,North Student 60 mrg0xhly,,,,f,,,WHSL-FD51B8,
85a647b7-d415-4917-8bdb-73c986f3d12e,33e2f340-b022-4192-8529-ac92be698eb0,North Student 61 mrg0xhly,,,,f,,,WHSL-833ACA,
f4b24d63-d4ae-4ef7-9c42-e58ca6aff85a,33e2f340-b022-4192-8529-ac92be698eb0,North Student 62 mrg0xhly,,,,f,,,WHSL-6D23FA,
5c18ed92-dacc-49a7-bc47-196a9f79380c,33e2f340-b022-4192-8529-ac92be698eb0,North Student 63 mrg0xhly,,,,f,,,WHSL-053851,
6069e9aa-59fa-4afb-b66a-4a97f0c9ed40,33e2f340-b022-4192-8529-ac92be698eb0,North Student 64 mrg0xhly,,,,f,,,WHSL-2E57DD,
471117ed-eb3f-45e0-a591-41dc7dbc331f,33e2f340-b022-4192-8529-ac92be698eb0,North Student 65 mrg0xhly,,,,f,,,WHSL-C83BD8,
f67bb964-2cb8-4969-a7d5-dcdf974a6174,33e2f340-b022-4192-8529-ac92be698eb0,North Student 66 mrg0xhly,,,,f,,,WHSL-0EBC12,
f2e55704-0d09-4a77-9f40-3a2f988e157f,33e2f340-b022-4192-8529-ac92be698eb0,North Student 67 mrg0xhly,,,,f,,,WHSL-B8AEB5,
3261a09a-597d-4d74-8faf-f02df7a585af,33e2f340-b022-4192-8529-ac92be698eb0,North Student 68 mrg0xhly,,,,f,,,WHSL-6E83FE,
c4d327dc-9eb9-4298-93f0-67e6c738dd9c,33e2f340-b022-4192-8529-ac92be698eb0,North Student 69 mrg0xhly,,,,f,,,WHSL-CC55EC,
3fd6b1e9-c4e4-43f1-b77f-74ee5b24975a,33e2f340-b022-4192-8529-ac92be698eb0,North Student 70 mrg0xhly,,,,f,,,WHSL-5B7AA4,
b2d856a1-4655-443d-bcc1-70a064014d97,33e2f340-b022-4192-8529-ac92be698eb0,North Student 71 mrg0xhly,,,,f,,,WHSL-3B13CB,
e734ee03-31e7-450a-8342-b28d853a76d8,33e2f340-b022-4192-8529-ac92be698eb0,North Student 72 mrg0xhly,,,,f,,,WHSL-D39B7B,
d940edce-ca87-4de2-a8b4-86114f329109,33e2f340-b022-4192-8529-ac92be698eb0,North Student 73 mrg0xhly,,,,f,,,WHSL-4A27ED,
7dcf6a83-a36a-49b7-99e6-986db56736e1,33e2f340-b022-4192-8529-ac92be698eb0,North Student 74 mrg0xhly,,,,f,,,WHSL-8096E8,
5ff1e5b6-8a61-43ba-8f26-ecd033a6058e,33e2f340-b022-4192-8529-ac92be698eb0,North Student 75 mrg0xhly,,,,f,,,WHSL-43A49A,
2616200d-8526-45bb-b537-cff0f533a3bd,33e2f340-b022-4192-8529-ac92be698eb0,North Student 76 mrg0xhly,,,,f,,,WHSL-10F7E6,
ad21caff-3cf2-4239-8194-e2c9d1f8e4ea,33e2f340-b022-4192-8529-ac92be698eb0,North Student 77 mrg0xhly,,,,f,,,WHSL-C5225B,
bb1ba217-1199-4fd3-b3a7-a59d5bd48ce2,33e2f340-b022-4192-8529-ac92be698eb0,North Student 78 mrg0xhly,,,,f,,,WHSL-CD9E4B,
0631371c-97ee-419d-88f8-502c9c2d2068,33e2f340-b022-4192-8529-ac92be698eb0,North Student 79 mrg0xhly,,,,f,,,WHSL-DCEADD,
816f2c98-fd66-4ad7-92d4-ab84ed25372c,33e2f340-b022-4192-8529-ac92be698eb0,North Student 80 mrg0xhly,,,,f,,,WHSL-F1960A,
